species	genus	sub.family	InvasivenessStatus	Traded2017	NbSellers_2017	MeanPrice_2017	Traded2020	NbSellers_2020	MeanPrice_2020	MeanPrice_2017_log	MeanPrice_2020_log	
4613	Myrmelachista_skwarrae_laeta	Myrmelachista	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4614	Myrmelachista_skwarrae_picea	Myrmelachista	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4615	Myrmelachista_ulei	Myrmelachista	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4616	Myrmelachista_ulei_dubia	Myrmelachista	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4617	Myrmelachista_vicina	Myrmelachista	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4618	Myrmelachista_zeledoni	Myrmelachista	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4619	Myrmoteras_agostii	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4620	Myrmoteras_arcoelinae	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4621	Myrmoteras_bakeri	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4622	Myrmoteras_barbouri	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4623	Myrmoteras_baslerorum	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4624	Myrmoteras_binghamii	Myrmoteras	Formicinae	Native	1	2	NA	1	3	NA	NA	NA
4625	Myrmoteras_brachygnathum	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4626	Myrmoteras_brigitteae	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4627	Myrmoteras_ceylonicum	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4628	Myrmoteras_chondrogastrum	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4629	Myrmoteras_concolor	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4630	Myrmoteras_cuneonodum	Myrmoteras	Formicinae	Native	1	2	91.9	0	0	NA	4.531523646	NA
4631	Myrmoteras_danieli	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4632	Myrmoteras_diastematum	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4633	Myrmoteras_donisthorpei	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4634	Myrmoteras_elfeorum	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4635	Myrmoteras_estrudae	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4636	Myrmoteras_glabrum	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4637	Myrmoteras_indicum	Myrmoteras	Formicinae	Alien	0	0	NA	0	0	NA	NA	NA
4638	Myrmoteras_insulcatum	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4639	Myrmoteras_iriodum	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4640	Myrmoteras_ivani	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4641	Myrmoteras_jacquelinae	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4642	Myrmoteras_jaitrongi	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4643	Myrmoteras_karnyi	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4644	Myrmoteras_marianneae	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4645	Myrmoteras_maudeae	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4646	Myrmoteras_mcarthuri	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4647	Myrmoteras_mjoebergi	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4648	Myrmoteras_moffetti	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4649	Myrmoteras_morowali	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4650	Myrmoteras_namphuong	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4651	Myrmoteras_nicoletteae	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4652	Myrmoteras_opalinum	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4653	Myrmoteras_scabrum	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4654	Myrmoteras_susanneae	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4655	Myrmoteras_tomimasai	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4656	Myrmoteras_tonboli	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4657	Myrmoteras_toro	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4658	Myrmoteras_williamsi	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4659	Myrmoteras_wolasi	Myrmoteras	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4660	Notoncus_capitatus	Notoncus	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4661	Notoncus_ectatommoides	Notoncus	Formicinae	Native	0	0	NA	1	1	125.8525495	NA	4.843025385
4662	Notoncus_enormis	Notoncus	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4663	Notoncus_gilberti	Notoncus	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4664	Notoncus_hickmani	Notoncus	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4665	Notoncus_spinisquamis	Notoncus	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4666	Notostigma_carazzii	Notostigma	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4667	Notostigma_foreli	Notostigma	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4668	Nylanderia_acuminata	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4669	Nylanderia_amblyops	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4670	Nylanderia_amblyops_rubescens	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4671	Nylanderia_amia	Nylanderia	Formicinae	Alien	0	0	NA	0	0	NA	NA	NA
4672	Nylanderia_anthracina	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4673	Nylanderia_arenivaga	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4674	Nylanderia_assimilis	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4675	Nylanderia_austroccidua	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4676	Nylanderia_birmana	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4677	Nylanderia_birmana_hodgsoni	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4678	Nylanderia_boltoni	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4679	Nylanderia_bourbonica	Nylanderia	Formicinae	Alien	0	0	NA	0	0	NA	NA	NA
4680	Nylanderia_bourbonica_farquharensis	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4681	Nylanderia_bourbonica_ngasiyana	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4682	Nylanderia_brasiliensis	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4683	Nylanderia_braueri	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4684	Nylanderia_braueri_donisthorpei	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4685	Nylanderia_brevisetula	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4686	Nylanderia_bruesii	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4687	Nylanderia_burgesi	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4688	Nylanderia_caeciliae	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4689	Nylanderia_caeciliae_elevata	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4690	Nylanderia_clandestina	Nylanderia	Formicinae	Alien	0	0	NA	0	0	NA	NA	NA
4691	Nylanderia_colchica	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4692	Nylanderia_comorensis	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4693	Nylanderia_concinna	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4694	Nylanderia_consuta	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4695	Nylanderia_deceptrix	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4696	Nylanderia_dichroa	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4697	Nylanderia_dispar	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4698	Nylanderia_docilis	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4699	Nylanderia_dodo	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4700	Nylanderia_emmae	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4701	Nylanderia_faisonensis	Nylanderia	Formicinae	Native	1	1	101.31	0	0	NA	4.62800742	NA
4702	Nylanderia_flaviabdominis	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4703	Nylanderia_flavipes	Nylanderia	Formicinae	Alien	1	1	63.31875	1	1	NA	4.163851191	NA
4704	Nylanderia_formosae	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4705	Nylanderia_fulva	Nylanderia	Formicinae	Alien	0	0	NA	1	1	12.57861635	NA	2.608496228
4706	Nylanderia_fulva_biolleyi	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4707	Nylanderia_fulva_cubana	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4708	Nylanderia_fulva_fumatipennis	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4709	Nylanderia_fulva_incisa	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4710	Nylanderia_fulva_longiscapa	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4711	Nylanderia_fulva_nesiotis	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4712	Nylanderia_glabrior	Nylanderia	Formicinae	Alien	0	0	NA	0	0	NA	NA	NA
4713	Nylanderia_goeldii	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4714	Nylanderia_gracilis	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4715	Nylanderia_guanyin	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4716	Nylanderia_guatemalensis	Nylanderia	Formicinae	Alien	0	0	NA	0	0	NA	NA	NA
4717	Nylanderia_guatemalensis_cocoensis	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4718	Nylanderia_guatemalensis_edenensis	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4719	Nylanderia_guatemalensis_itinerans	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4720	Nylanderia_gulinensis	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4721	Nylanderia_helleri	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4722	Nylanderia_himalayana	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4723	Nylanderia_hubrechti	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4724	Nylanderia_humbloti	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4725	Nylanderia_hystrix	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4726	Nylanderia_impolita	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4727	Nylanderia_incallida	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4728	Nylanderia_indica	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4729	Nylanderia_integera	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4730	Nylanderia_jaegerskioeldi	Nylanderia	Formicinae	Alien	0	0	NA	0	0	NA	NA	NA
4731	Nylanderia_johannae	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4732	Nylanderia_johannae_dibullana	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4733	Nylanderia_kraepelini	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4734	Nylanderia_laevigata	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4735	Nylanderia_lepida	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4736	Nylanderia_lietzi	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4737	Nylanderia_luteafra	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4738	Nylanderia_madagascarensis	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4739	Nylanderia_madagascarensis_ellisii	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4740	Nylanderia_madagascarensis_rufescens	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4741	Nylanderia_madagascarensis_sechellensis	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4742	Nylanderia_magnella	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4743	Nylanderia_manni	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4744	Nylanderia_mendica	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4745	Nylanderia_mexicana	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4746	Nylanderia_microps	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4747	Nylanderia_mixta	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4748	Nylanderia_myops	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4749	Nylanderia_natalensis	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4750	Nylanderia_nodifera	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4751	Nylanderia_nubatama	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4752	Nylanderia_nuggeti	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4753	Nylanderia_obscura	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4754	Nylanderia_obscura_bismarckensis	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4755	Nylanderia_obscura_celebensis	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4756	Nylanderia_obscura_minor	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4757	Nylanderia_obscura_papuana	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4758	Nylanderia_ogasawarensis	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4759	Nylanderia_opisopthalmia	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4760	Nylanderia_otome	Nylanderia	Formicinae	Native	1	1	52.08	0	0	NA	3.971800209	NA
4761	Nylanderia_parvula	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4762	Nylanderia_pearsei	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4763	Nylanderia_phantasma	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4764	Nylanderia_picta	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4765	Nylanderia_pieli	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4766	Nylanderia_pubens	Nylanderia	Formicinae	Invasive	0	0	NA	0	0	NA	NA	NA
4767	Nylanderia_querna	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4768	Nylanderia_rosae	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4769	Nylanderia_ryukyuensis	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4770	Nylanderia_scintilla	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4771	Nylanderia_sharpii	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4772	Nylanderia_sikorae	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4773	Nylanderia_silvestrii	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4774	Nylanderia_silvestrii_kuenzleri	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4775	Nylanderia_silvula	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4776	Nylanderia_simpliciuscula	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4777	Nylanderia_sindbadi	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4778	Nylanderia_smythiesii	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4779	Nylanderia_staudingeri	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4780	Nylanderia_steeli	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4781	Nylanderia_steinheili	Nylanderia	Formicinae	Alien	0	0	NA	0	0	NA	NA	NA
4782	Nylanderia_stigmatica	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4783	Nylanderia_tasmaniensis	Nylanderia	Formicinae	Alien	0	0	NA	0	0	NA	NA	NA
4784	Nylanderia_taylori	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4785	Nylanderia_taylori_levis	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4786	Nylanderia_teranishii	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4787	Nylanderia_terricola	Nylanderia	Formicinae	Native	1	1	92.8675	0	0	NA	4.541884213	NA
4788	Nylanderia_tjibodana	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4789	Nylanderia_tococae	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4790	Nylanderia_trageri	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4791	Nylanderia_umbella	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4792	Nylanderia_usambarica	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4793	Nylanderia_vaga	Nylanderia	Formicinae	Alien	0	0	NA	0	0	NA	NA	NA
4794	Nylanderia_vagabunda	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4795	Nylanderia_vitiensis	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4796	Nylanderia_vividula	Nylanderia	Formicinae	Alien	1	1	NA	1	1	NA	NA	NA
4797	Nylanderia_vividula_australis	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4798	Nylanderia_waelbroecki	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4799	Nylanderia_wojciki	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4800	Nylanderia_yaeyamensis	Nylanderia	Formicinae	Native	1	1	36.76	0	0	NA	3.631250341	NA
4801	Nylanderia_yambaru	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4802	Nylanderia_yerburyi	Nylanderia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4803	Oecophylla_kolhapurensis	Oecophylla	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4804	Oecophylla_longinoda	Oecophylla	Formicinae	Native	1	2	NA	1	4	NA	NA	NA
4805	Oecophylla_longinoda_annectens	Oecophylla	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4806	Oecophylla_longinoda_claridens	Oecophylla	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4807	Oecophylla_longinoda_fusca	Oecophylla	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4808	Oecophylla_longinoda_rubriceps	Oecophylla	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4809	Oecophylla_longinoda_rufescens	Oecophylla	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4810	Oecophylla_longinoda_taeniata	Oecophylla	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4811	Oecophylla_longinoda_textor	Oecophylla	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4812	Oecophylla_smaragdina	Oecophylla	Formicinae	Native	1	5	81.08	1	15	227.4670831	4.407694381	5.431392144
4813	Oecophylla_smaragdina_fuscoides	Oecophylla	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4814	Oecophylla_smaragdina_gracilior	Oecophylla	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4815	Oecophylla_smaragdina_gracillima	Oecophylla	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4816	Oecophylla_smaragdina_selebensis	Oecophylla	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4817	Oecophylla_smaragdina_subnitida	Oecophylla	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4818	Opisthopsis_diademata	Opisthopsis	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4819	Opisthopsis_diademata_dubia	Opisthopsis	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4820	Opisthopsis_haddoni	Opisthopsis	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4821	Opisthopsis_haddoni_rufonigra	Opisthopsis	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4822	Opisthopsis_halmaherae	Opisthopsis	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4823	Opisthopsis_jocosa	Opisthopsis	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4824	Opisthopsis_lienosa	Opisthopsis	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4825	Opisthopsis_linnaei	Opisthopsis	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4826	Opisthopsis_major	Opisthopsis	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4827	Opisthopsis_manni	Opisthopsis	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4828	Opisthopsis_manni_aruana	Opisthopsis	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4829	Opisthopsis_maura	Opisthopsis	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4830	Opisthopsis_panops	Opisthopsis	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4831	Opisthopsis_picta	Opisthopsis	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4832	Opisthopsis_picta_bimaculata	Opisthopsis	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4833	Opisthopsis_picta_lepida	Opisthopsis	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4834	Opisthopsis_picta_palliata	Opisthopsis	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4835	Opisthopsis_respiciens	Opisthopsis	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4836	Opisthopsis_respiciens_moesta	Opisthopsis	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4837	Opisthopsis_rufithorax	Opisthopsis	Formicinae	Native	0	0	NA	1	2	226.9430711	NA	5.42909591
4838	Overbeckia_subclavata	Overbeckia	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4839	Paraparatrechina_albipes	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4840	Paraparatrechina_aseta	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4841	Paraparatrechina_brunnella	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4842	Paraparatrechina_bufona	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4843	Paraparatrechina_butteli	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4844	Paraparatrechina_butteli_bryanti	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4845	Paraparatrechina_butteli_malaccana	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4846	Paraparatrechina_caledonica	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4847	Paraparatrechina_concinnata	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4848	Paraparatrechina_dichroa	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4849	Paraparatrechina_emarginata	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4850	Paraparatrechina_foreli	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4851	Paraparatrechina_foreli_nigriventris	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4852	Paraparatrechina_glabra	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4853	Paraparatrechina_gnoma	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4854	Paraparatrechina_illusio	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4855	Paraparatrechina_iridescens	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4856	Paraparatrechina_kongming	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4857	Paraparatrechina_koningsbergeri	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4858	Paraparatrechina_lecamopteridis	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4859	Paraparatrechina_luminella	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4860	Paraparatrechina_minutula	Paraparatrechina	Formicinae	Alien	0	0	NA	0	0	NA	NA	NA
4861	Paraparatrechina_minutula_buxtoni	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4862	Paraparatrechina_myops	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4863	Paraparatrechina_nana	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4864	Paraparatrechina_nettae	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4865	Paraparatrechina_oceanica	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4866	Paraparatrechina_ocellatula	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4867	Paraparatrechina_opaca	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4868	Paraparatrechina_opaca_metallescens	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4869	Paraparatrechina_oreias	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4870	Paraparatrechina_pallida	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4871	Paraparatrechina_pusillima	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4872	Paraparatrechina_sakurae	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
4873	Paraparatrechina_sakuya	Paraparatrechina	Formicinae	Native	0	0	NA	0	0	NA	NA	NA
